source,sha256,key,mean,lower,upper,scale,interval_status,n,unit
results/exp010/analysis.json,872dc24f49549938875060263aec0d2382051d857151de198fd4bec078fc810b,tables/random_cal/supervised/old_accuracy,0.7335937499999999,0.7062435102988163,0.7609439897011836,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp010/analysis.json,872dc24f49549938875060263aec0d2382051d857151de198fd4bec078fc810b,tables/random_cal/unclipped/old_accuracy,0.7468460648148149,0.7197412281736661,0.7739509014559636,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp010/analysis.json,872dc24f49549938875060263aec0d2382051d857151de198fd4bec078fc810b,tables/random_cal/replay/old_accuracy,0.7874710648148149,0.765646194749514,0.8092959348801158,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp010/analysis.json,872dc24f49549938875060263aec0d2382051d857151de198fd4bec078fc810b,tables/random_cal/offline_chosen_0/old_accuracy,0.8454282407407409,0.8217083595343804,0.8691481219471013,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp010/analysis.json,872dc24f49549938875060263aec0d2382051d857151de198fd4bec078fc810b,tables/random_cal/offline_full_0/old_accuracy,0.9319444444444445,0.9160332261175226,0.9478556627713663,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp010/analysis.json,872dc24f49549938875060263aec0d2382051d857151de198fd4bec078fc810b,tables/direct/chosen/old_accuracy,0.8873697916666666,0.8592092733940518,0.9155303099392814,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp010/analysis.json,872dc24f49549938875060263aec0d2382051d857151de198fd4bec078fc810b,tables/direct/supervised/old_accuracy,0.8642361111111111,0.8326388070458031,0.8958334151764191,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp010/analysis.json,872dc24f49549938875060263aec0d2382051d857151de198fd4bec078fc810b,tables/direct/unclipped/old_accuracy,0.8975694444444443,0.8704208208902646,0.924718067998624,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp010/analysis.json,872dc24f49549938875060263aec0d2382051d857151de198fd4bec078fc810b,tables/direct/replay/old_accuracy,0.9781684027777778,0.9681134216882623,0.9882233838672934,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp010/analysis.json,872dc24f49549938875060263aec0d2382051d857151de198fd4bec078fc810b,tables/direct/offline_chosen_0/old_accuracy,0.9638020833333334,0.9491622958825707,0.9784418707840961,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp010/analysis.json,872dc24f49549938875060263aec0d2382051d857151de198fd4bec078fc810b,tables/direct/offline_full_0/old_accuracy,0.9988281249999998,0.9976802928487217,0.999975957151278,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp010/analysis.json,872dc24f49549938875060263aec0d2382051d857151de198fd4bec078fc810b,tables/direct_raw/chosen/old_accuracy,0.8961371527777778,0.8661694070489121,0.9261048985066436,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp010/analysis.json,872dc24f49549938875060263aec0d2382051d857151de198fd4bec078fc810b,tables/direct_raw/supervised/old_accuracy,0.8763454861111111,0.8439846125223809,0.9087063596998413,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp010/analysis.json,872dc24f49549938875060263aec0d2382051d857151de198fd4bec078fc810b,tables/direct_raw/unclipped/old_accuracy,0.9159722222222223,0.889674129376393,0.9422703150680516,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp010/analysis.json,872dc24f49549938875060263aec0d2382051d857151de198fd4bec078fc810b,tables/direct_raw/replay/old_accuracy,0.9935329861111111,0.9884727917882441,0.998593180433978,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp010/analysis.json,872dc24f49549938875060263aec0d2382051d857151de198fd4bec078fc810b,tables/direct_raw/offline_chosen_0/old_accuracy,0.9782986111111112,0.9675809752791446,0.9890162469430778,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp010/analysis.json,872dc24f49549938875060263aec0d2382051d857151de198fd4bec078fc810b,tables/direct_raw/offline_full_0/old_accuracy,0.9987847222222221,0.997634297475258,0.9999351469691863,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/blocked/old,0.4527180989583333,0.34163305453225407,0.5638031433844126,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/blocked/new,0.97216796875,0.9520833191030326,0.9922526183969674,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/blocked/overall,0.7124430338541666,0.657847953864324,0.7670381138440092,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/blocked/worst,0.44921875,0.34114637980174045,0.5572911201982595,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/blocked/high_old,0.4022623697916667,0.3061694766483774,0.49835526293495597,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/blocked/acquisition,0.9783528645833334,0.9590357832352261,0.9976699459314406,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/blocked/forgetting,0.525634765625,0.4177877526559307,0.6334817785940693,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/unclipped/old,0.4527180989583333,0.34163305453225407,0.5638031433844126,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/unclipped/new,0.97216796875,0.9520833191030326,0.9922526183969674,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/unclipped/overall,0.7124430338541666,0.657847953864324,0.7670381138440092,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/unclipped/worst,0.44921875,0.34114637980174045,0.5572911201982595,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/unclipped/high_old,0.4022623697916667,0.3061694766483774,0.49835526293495597,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/unclipped/acquisition,0.9783528645833334,0.9590357832352261,0.9976699459314406,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/unclipped/forgetting,0.525634765625,0.4177877526559307,0.6334817785940693,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/shuffled/old,0.8943684895833334,0.8281121757667187,0.960624803399948,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/shuffled/new,0.9454752604166666,0.9037659356114768,0.9871845852218565,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/shuffled/overall,0.919921875,0.8752961102730473,0.9645476397269527,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/shuffled/worst,0.8756510416666666,0.8082004702751063,0.9431016130582269,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/shuffled/high_old,0.7835286458333334,0.7286996960202166,0.8383575956464502,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/local10/old,0.1728515625,0.09422335841066828,0.2514797665893317,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/local10/new,0.9995930989583334,0.9989061208756814,1.0002800770409854,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/local10/overall,0.5862223307291666,0.5469132164335598,0.6255314450247734,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/local10/worst,0.1728515625,0.09422335841066828,0.2514797665893317,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/local10/high_old,0.16072591145833334,0.10253875636187079,0.2189130665547959,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/local10/acquisition,0.9830729166666666,0.967151807952803,0.9989940253805303,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/local10/forgetting,0.8102213541666666,0.7267229766969463,0.893719731636387,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/replay10/old,0.83837890625,0.7382721396859024,0.9384856728140976,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/replay10/new,0.97998046875,0.9707476614073227,0.9892132760926773,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/replay10/overall,0.9091796875,0.8583957893890417,0.9599635856109583,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/replay10/worst,0.8361002604166666,0.7364902383099349,0.9357102825233984,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/replay10/high_old,0.7107747395833334,0.6374907288415107,0.784058750325156,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/replay10/acquisition,0.98291015625,0.967084841321941,0.998735471178059,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/replay10/forgetting,0.14453125,0.05164496991200046,0.23741753008799954,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/offline/old,0.9578450520833334,0.9295909573824429,0.9860991467842238,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/offline/new,0.9762369791666666,0.9656817871188643,0.9867921712144689,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/offline/overall,0.967041015625,0.9504394772253995,0.9836425540246005,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/offline/worst,0.9485677083333334,0.920976886634756,0.9761585300319108,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/offline/high_old,0.8485514322916666,0.8136956620415431,0.8834072025417902,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/fixed_B_blocked/old,0.14103190104166666,0.08174189192789388,0.20032191015543943,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/fixed_B_blocked/new,0.9990234375,0.9978320042004105,1.0002148707995895,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/fixed_B_blocked/overall,0.5700276692708334,0.5402772336607975,0.5997781048808692,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/fixed_B_blocked/acquisition,0.983154296875,0.9675480886538478,0.9987605050961522,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/native/fixed_B_blocked/forgetting,0.8421223958333334,0.778906844133418,0.9053379475332487,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/blocked/old,0.581787109375,0.47075097167537494,0.6928232470746251,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/blocked/new,0.9773763020833334,0.9555032546937708,0.9992493494728959,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/blocked/overall,0.7795817057291666,0.7231948250901095,0.8359685863682238,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/blocked/worst,0.5809733072916666,0.4704409820379406,0.6915056325453927,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/blocked/high_old,0.525146484375,0.42430620865649915,0.6259867600935008,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/blocked/acquisition,0.9733072916666666,0.9520016865131641,0.9946128968201692,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/blocked/forgetting,0.3915201822916667,0.2856565177232121,0.49738384686012127,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/unclipped/old,0.581787109375,0.47075097167537494,0.6928232470746251,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/unclipped/new,0.9773763020833334,0.9555032546937708,0.9992493494728959,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/unclipped/overall,0.7795817057291666,0.7231948250901095,0.8359685863682238,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/unclipped/worst,0.5809733072916666,0.4704409820379406,0.6915056325453927,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/unclipped/high_old,0.525146484375,0.42430620865649915,0.6259867600935008,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/unclipped/acquisition,0.9733072916666666,0.9520016865131641,0.9946128968201692,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/unclipped/forgetting,0.3915201822916667,0.2856565177232121,0.49738384686012127,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/shuffled/old,0.9085286458333334,0.852730382968764,0.9643269086979027,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/shuffled/new,0.9702962239583334,0.9536126491374552,0.9869797987792115,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/shuffled/overall,0.9394124348958334,0.9056696571421984,0.9731552126494684,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/shuffled/worst,0.9013671875,0.8470142319392446,0.9557201430607554,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/shuffled/high_old,0.8148600260416666,0.7696908616129351,0.8600291904703982,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/local10/old,0.3404134114583333,0.2189986028671012,0.4618282200495654,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/local10/new,0.99853515625,0.9972198495012308,0.9998504629987692,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/local10/overall,0.6694742838541666,0.608991808335792,0.7299567593725412,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/local10/worst,0.3404134114583333,0.2189986028671012,0.4618282200495654,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/local10/high_old,0.3017578125,0.20985802000096987,0.39365760499903013,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/local10/acquisition,0.9779459635416666,0.9610116779332818,0.9948802491500515,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/local10/forgetting,0.6375325520833334,0.5128478768906461,0.7622172272760206,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/replay10/old,0.8935546875,0.8257580497569231,0.9613513252430769,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/replay10/new,0.985595703125,0.9775487033921139,0.9936427028578861,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/replay10/overall,0.9395751953125,0.9033472645649224,0.9758031260600776,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/replay10/worst,0.8927408854166666,0.8251649264182347,0.9603168444150986,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/replay10/high_old,0.7769368489583334,0.7270469996953589,0.8268266982213078,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/replay10/acquisition,0.9776204427083334,0.9607833585028346,0.9944575269138322,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/replay10/forgetting,0.08406575520833333,0.02019685498875752,0.14793465542790912,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/offline/old,0.9556477864583334,0.92624218521759,0.9850533876990767,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/offline/new,0.9790852864583334,0.9680860726662923,0.9900845002503744,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/offline/overall,0.9673665364583334,0.9514773853124028,0.983255687604264,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/offline/worst,0.944580078125,0.915856884124791,0.973303272125209,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/offline/high_old,0.8358561197916666,0.8072302154800616,0.8644820241032717,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/fixed_B_blocked/old,0.30517578125,0.19025128529950452,0.4201002772004955,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/fixed_B_blocked/new,0.9988606770833334,0.997696444265589,1.0000249099010776,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/fixed_B_blocked/overall,0.6520182291666666,0.5947396955244924,0.7092967628088409,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/fixed_B_blocked/acquisition,0.9763997395833334,0.9593776003229063,0.9934218788437604,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/calibrated/fixed_B_blocked/forgetting,0.6712239583333334,0.553806391548807,0.7886415251178598,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/random/blocked/old,0.538330078125,0.4821580428433622,0.5945021134066377,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/random/blocked/new,0.9508192274305555,0.929776977217426,0.9718614776436849,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/random/blocked/overall,0.7445746527777777,0.7211977578474923,0.7679515477080631,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/random/blocked/worst,0.5242784288194444,0.47236103517991196,0.5761958224589769,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
results/exp011/analysis.json,899ef10618d2016f2bffbe0e60116fb40923a58bb41cce82ebc326973dd5d042,tables/random/blocked/high_old,0.4766438802083333,0.42396630312192923,0.5293214572947375,original proportions unless geometry/count,95% descriptive,24,task block conditional on fixed anatomy
