overlap,regime,load,shift,method,pair,subsequent_presentations,retention,lower95,upper95,forgetting,lower95_forgetting,upper95_forgetting
5,total,16,False,oracle,7,256,0.995684772312937,0.9937274887672611,0.9974625163382664,0.0,0.0,0.0
5,total,16,False,oracle,8,224,0.9941263010974537,0.9897839670636308,0.9974308564823162,0.0,0.0,0.0
5,total,16,False,oracle,9,192,0.9947251379049552,0.9892575710187201,0.9981380808398072,0.0,0.0,0.0
5,total,16,False,oracle,10,160,0.997502908954754,0.9960457465254238,0.9986122551592972,0.0,0.0,0.0
5,total,16,False,oracle,11,128,0.98756332229308,0.9763926808433481,0.996806429809211,0.0,0.0,0.0
5,total,16,False,oracle,12,96,0.994486130802844,0.989711361603083,0.9978381206116901,0.0,0.0,0.0
5,total,16,False,oracle,13,64,0.9950629603409133,0.9884413710396356,0.9988544792287724,0.0,0.0,0.0
5,total,16,False,oracle,14,32,0.9976324812770244,0.9959389592368338,0.9988766342191938,0.0,0.0,0.0
5,total,16,False,oracle,15,0,0.9952123330843118,0.9915624663424967,0.9979423004199253,0.0,0.0,0.0
5,total,16,False,fixed_homeostasis,0,480,0.9076952160715415,0.839407975150383,0.9621825469686327,0.07843497736194954,0.027244563903992478,0.14298174645699663
5,total,16,False,fixed_homeostasis,1,448,0.9530583004210585,0.9021081665672781,0.9842833732495726,0.030486702560826237,0.00014320554006378006,0.07863501880553109
5,total,16,False,fixed_homeostasis,2,416,0.9318460410812563,0.883846202852367,0.9693770052135244,0.05317683908682391,0.017276488040141733,0.10022202032643027
5,total,16,False,fixed_homeostasis,3,384,0.9489048853137861,0.9175098377087649,0.9751855059218489,0.018257849557576585,-0.005886100096633359,0.0464735232271407
5,total,16,False,fixed_homeostasis,4,352,0.9311256651685674,0.8918130754516793,0.9647295298769833,0.035088091398840116,0.011278205336608619,0.06170105559751793
5,total,16,False,fixed_homeostasis,5,320,0.9256421415479684,0.8831504530174976,0.9604827741275385,0.050529812681199125,0.018240544279842834,0.09138576901361643
5,total,16,False,fixed_homeostasis,6,288,0.954118817116049,0.917106887188744,0.9819078577456714,0.02124065904727043,-0.0035155164609253866,0.05397954534239526
5,total,16,False,fixed_homeostasis,7,256,0.9005903909915857,0.8223389540407416,0.9624651736583896,0.07464209613785368,0.015136701869031795,0.14994262546506631
5,total,16,False,fixed_homeostasis,8,224,0.9594142644248521,0.9379316884019128,0.9775958335957119,0.011928841762685294,-0.0016698131964905326,0.028441159219682703
5,total,16,False,fixed_homeostasis,9,192,0.9558837413680275,0.9204929153140717,0.9798717241897776,0.007131552314871757,-0.00741579618834241,0.020784611321858628
5,total,16,False,fixed_homeostasis,10,160,0.9687629599194955,0.9517819470670538,0.9828367843074659,0.0025814822702663978,-0.006052677659866388,0.012627252921672725
5,total,16,False,fixed_homeostasis,11,128,0.9284456025189787,0.8694410468558417,0.9694240898059316,0.022642825724219728,-0.005390279840553883,0.06413307065458662
5,total,16,False,fixed_homeostasis,12,96,0.9607695808114262,0.9386435415146819,0.9781514430575847,0.005988016775272512,-0.0037339884182605054,0.016819022587213815
5,total,16,False,fixed_homeostasis,13,64,0.9699156943315641,0.9522706509230099,0.9825172449089509,-0.0003284536476730049,-0.005416161232128983,0.004495618726896956
5,total,16,False,fixed_homeostasis,14,32,0.9724808589767308,0.9566469770049542,0.984648607709512,0.002321806700845095,-0.0019581689979388606,0.006765164530304498
5,total,16,False,fixed_homeostasis,15,0,0.9551570768245371,0.9312873373568973,0.9751813699713832,0.0,0.0,0.0
5,total,16,False,fixed_sham,0,480,0.917160203760102,0.8604059159749398,0.9618689509281471,0.06937917104491426,0.02813981475774235,0.12293881784024538
5,total,16,False,fixed_sham,1,448,0.9392936742955246,0.8860922712709809,0.9781868750138933,0.04360419987595287,0.006680925114442021,0.09331069496800877
5,total,16,False,fixed_sham,2,416,0.9396328259639416,0.89734165802523,0.9719096466868804,0.044622992412752444,0.013683168756236206,0.08598946243170967
5,total,16,False,fixed_sham,3,384,0.9500226671883977,0.9222497989162842,0.9742359163355453,0.015615578791363091,-0.006097089007629354,0.03934406128468611
5,total,16,False,fixed_sham,4,352,0.9283401704015836,0.887032849948239,0.9639223425619992,0.034695547578613255,0.007986809991699931,0.06607273647191153
5,total,16,False,fixed_sham,5,320,0.8996386696760874,0.8457918760123943,0.9441232493766785,0.06992885729786523,0.028671226266808632,0.12171989743852159
5,total,16,False,fixed_sham,6,288,0.9487161289360367,0.9071752497654816,0.9770103286309122,0.0247361224685553,-0.0009798874277495348,0.061248996650679746
5,total,16,False,fixed_sham,7,256,0.885560483815719,0.7958067130145907,0.9583974497847979,0.08730755170896758,0.016836614362814386,0.17361396227968892
5,total,16,False,fixed_sham,8,224,0.9516562172454894,0.9273124899297822,0.972807127249384,0.013885318368056163,-0.003198758973545834,0.03364841158036932
5,total,16,False,fixed_sham,9,192,0.9622165563532289,0.9361069585227684,0.9804756960837495,0.006177420741587086,-0.007185310116683234,0.018875801328592106
5,total,16,False,fixed_sham,10,160,0.9756430017842451,0.9666277645426089,0.9836727560020966,-0.0002223451585570413,-0.007902450062285283,0.007569012396498915
5,total,16,False,fixed_sham,11,128,0.914527719746402,0.8377223490550983,0.9655875717455334,0.02520512983581843,-0.0021625537935529592,0.06280541898986412
5,total,16,False,fixed_sham,12,96,0.9617910801870879,0.9431930767527198,0.977820649291053,0.008644555682726133,-0.0028119866217444695,0.022131044139714295
5,total,16,False,fixed_sham,13,64,0.9691732825345915,0.9523367394969582,0.9818815490649382,-0.00042304369239065204,-0.005482027276083229,0.0044146107238951186
5,total,16,False,fixed_sham,14,32,0.9683453339454982,0.9522741005377144,0.9820570210642939,0.0032927589550697522,-0.002519753586770807,0.009530348617213549
5,total,16,False,fixed_sham,15,0,0.952875316133829,0.9230343959367637,0.9761198058292836,0.0,0.0,0.0
5,total,16,False,matched_sham,0,480,0.9213142133373301,0.8467771530532968,0.977479476772573,0.06935838166564912,0.019794344833075836,0.13649415868838635
5,total,16,False,matched_sham,1,448,0.9537916550788686,0.9180139350161778,0.9803539286652914,0.03494873747562234,0.007485638812109178,0.07166986221376873
5,total,16,False,matched_sham,2,416,0.941784943395717,0.876091163132439,0.987658472460998,0.05144200239293172,0.006178329570728365,0.115953113424161
5,total,16,False,matched_sham,3,384,0.9512309240554764,0.9226424209740556,0.9764443993302886,0.02296873908674743,0.0022360460991161834,0.045318406102813916
5,total,16,False,matched_sham,4,352,0.9505186755730083,0.9135898456559486,0.9779471864349759,0.023101873790734723,0.006561413036607394,0.04152706075931971
5,total,16,False,matched_sham,5,320,0.9206017136270805,0.8706462615571949,0.9601235856115569,0.06568983104757038,0.02806247724090466,0.11469410393083303
5,total,16,False,matched_sham,6,288,0.9526448938687934,0.9124118820310794,0.9841664369638684,0.027320255847222873,0.00023238770155622866,0.06294630045731181
5,total,16,False,matched_sham,7,256,0.9088869416547865,0.8256640615459816,0.9712828056829765,0.07857219107576822,0.017699776786579014,0.16047926879370675
5,total,16,False,matched_sham,8,224,0.9501266693185694,0.9146029209448382,0.9786676644450159,0.02199199697120809,0.0012439365013860466,0.04648450139392373
5,total,16,False,matched_sham,9,192,0.9627225204538751,0.9246326209509488,0.9869163459011432,0.006298696810014733,-0.017795785972996324,0.030916245870813604
5,total,16,False,matched_sham,10,160,0.9814130167670371,0.9663034522995716,0.9928409581146708,0.002265185708067131,-0.0037123098616668915,0.008923523397031754
5,total,16,False,matched_sham,11,128,0.9483377667241504,0.9111652646407551,0.9791706406611467,0.02115278594198602,-0.0033728805741474513,0.04861664726424182
5,total,16,False,matched_sham,12,96,0.9737747393514864,0.9548176623160308,0.9884775561177114,0.0022744383914785845,-0.011498687743301537,0.013903701015565758
5,total,16,False,matched_sham,13,64,0.9735375159427074,0.949024352704274,0.9917234114126325,-0.003183854088969665,-0.01288288158900422,0.002944259022086286
5,total,16,False,matched_sham,14,32,0.9802824541603021,0.9600750910335394,0.9943909081961202,0.002808699716423691,-0.0015139793513701675,0.007664326959785963
5,total,16,False,matched_sham,15,0,0.9530624295769305,0.9112304865046239,0.9854587661947534,0.0,0.0,0.0
16,per_pair,4,False,baseline_high,0,384,0.9851345709475053,0.971466519350575,0.9934925946317636,0.006252409756948764,-0.0018146618056979736,0.019730575612581562
16,per_pair,4,False,baseline_high,1,256,0.9716031243948896,0.9522826945247452,0.9853668504006642,0.016255613309456646,0.0031414610895880127,0.03575963484976764
16,per_pair,4,False,baseline_high,2,128,0.9661430132863081,0.9466440655748461,0.9819752840243678,0.014463024688069986,0.0019412614197461175,0.02952597748117263
16,per_pair,4,False,baseline_high,3,0,0.9859313622617298,0.9793758896896834,0.9909378549979058,0.0,0.0,0.0
16,per_pair,4,False,ordinary,0,384,0.9838971251474323,0.9710258816966166,0.9938104328056387,0.008784080337537942,0.0007535523867238464,0.019765527751921797
16,per_pair,4,False,ordinary,1,256,0.9774062497672323,0.9653584142035333,0.9877860835819424,0.013604478345408622,0.004256851508172582,0.024674129447632604
16,per_pair,4,False,ordinary,2,128,0.9686358331468362,0.9497035104738059,0.9838234656381558,0.016327896208211873,0.004740333881261429,0.030365773948368025
16,per_pair,4,False,ordinary,3,0,0.9903296526661767,0.9853675282793607,0.9946018503849412,0.0,0.0,0.0
16,per_pair,4,False,homeostasis,0,384,0.9857782604020052,0.9756303483722999,0.9939720191478576,0.006604037883167042,0.0007858969302248815,0.013807121700045912
16,per_pair,4,False,homeostasis,1,256,0.9772777930156239,0.9633911042794455,0.9889619739362128,0.015696938183637422,0.004634669750082687,0.02932872235084862
16,per_pair,4,False,homeostasis,2,128,0.9810754829499543,0.9705086364415257,0.9896808561555221,0.008461675486294512,0.0019336494642983903,0.016591102968410678
16,per_pair,4,False,homeostasis,3,0,0.9891572827397219,0.9782769511367038,0.9958494604241857,0.0,0.0,0.0
16,per_pair,4,False,sham,0,384,0.9811558481536556,0.9645726577199419,0.9938299667640687,0.007903247609629654,0.0005245079496201678,0.018476499669797294
16,per_pair,4,False,sham,1,256,0.9748022290624485,0.9546645822955285,0.9892713633386854,0.01786757240066482,0.00410375003797423,0.038047571565282406
16,per_pair,4,False,sham,2,128,0.9757950940719037,0.9626979166797862,0.9873555718332091,0.012748967349971621,0.0034520393351499526,0.02347818383800244
16,per_pair,4,False,sham,3,0,0.9912755480125264,0.985470416914254,0.9955514905800197,0.0,0.0,0.0
16,per_pair,4,False,random_ordinary,0,384,0.9845190761190997,0.9764354287184496,0.9912803772388706,0.008330218722201799,0.0030656994036252386,0.015206049546005478
16,per_pair,4,False,random_ordinary,1,256,0.9789012698736634,0.9696525932670484,0.9867718868049155,0.011352892594363706,0.005978112248621418,0.018663058889674452
16,per_pair,4,False,random_ordinary,2,128,0.9761688136810057,0.962175456336209,0.9868521187964547,0.008672831853519913,0.0034838034863937683,0.01592536254162399
16,per_pair,4,False,random_ordinary,3,0,0.9881255963643629,0.9806310537830651,0.9935317398927268,0.0,0.0,0.0
16,per_pair,4,False,random_homeostasis,0,384,0.9777280409544135,0.9556428225468279,0.9941743043104923,0.00872257387784991,-0.004755953789625122,0.026219259802389663
16,per_pair,4,False,random_homeostasis,1,256,0.9858666413537387,0.9763692818254395,0.9934647169429481,0.010949869996466128,0.004432092064054351,0.018894640893845883
16,per_pair,4,False,random_homeostasis,2,128,0.9823554195744295,0.9627741503421534,0.9944455757854321,0.008435237130020229,0.0021397775045412836,0.017265803094436136
16,per_pair,4,False,random_homeostasis,3,0,0.9953315737779337,0.9911487129194656,0.9980942677775299,0.0,0.0,0.0
16,per_pair,4,False,direct,0,384,0.9815325965471237,0.9679285222479194,0.9925179878397031,0.006722772327714076,-0.0016112442555752328,0.0173229297962824
16,per_pair,4,False,direct,1,256,0.9879695862953373,0.9790929229201876,0.99399428559779,0.005310445265278009,-0.00019350943279704472,0.012768390992135859
16,per_pair,4,False,direct,2,128,0.9858463525637932,0.9748767013640607,0.9935995260651979,0.003179820655646509,-0.0010586315507576185,0.008495727056567622
16,per_pair,4,False,direct,3,0,0.9937580737667969,0.9913576871767846,0.9958586052941639,0.0,0.0,0.0
16,per_pair,4,False,oracle,0,384,0.9952338169165061,0.9883454998026926,0.9990184736576636,0.0,0.0,0.0
16,per_pair,4,False,oracle,1,256,0.9980982204096197,0.9963458466322772,0.999331486461375,0.0,0.0,0.0
16,per_pair,4,False,oracle,2,128,0.9956281417511496,0.9923330095628892,0.9983120227249077,0.0,0.0,0.0
16,per_pair,4,False,oracle,3,0,0.9984172958628911,0.9974078137976766,0.9992212563648881,0.0,0.0,0.0
16,per_pair,4,False,fixed_homeostasis,0,384,0.986645703859955,0.9790424911366143,0.9926708248570044,0.004536551602353662,-0.0008880719770988401,0.011979602835134936
16,per_pair,4,False,fixed_homeostasis,1,256,0.9728775612012935,0.9586262055689625,0.9844865337091123,0.014517219607996757,0.003864407453671068,0.02845982179015003
16,per_pair,4,False,fixed_homeostasis,2,128,0.9694403330464216,0.9524526193401356,0.9829362404740153,0.01278169715649149,0.002180628983001604,0.02601039226252382
16,per_pair,4,False,fixed_homeostasis,3,0,0.9837660408198284,0.9760400945179993,0.9898064824129204,0.0,0.0,0.0
16,per_pair,4,False,fixed_sham,0,384,0.9858409933650835,0.9747035723252635,0.9930834006566377,0.005419077067479193,-0.0014344223247286401,0.016362399991919623
16,per_pair,4,False,fixed_sham,1,256,0.9708875967014651,0.9534568803611414,0.9842333709948736,0.01568438436622881,0.0031322539006309394,0.03323799257564072
16,per_pair,4,False,fixed_sham,2,128,0.9668515979480506,0.9495658410884787,0.981063803084444,0.015175358467939506,0.004175915694990382,0.02842971251873353
16,per_pair,4,False,fixed_sham,3,0,0.9843378313271621,0.9767688178740224,0.9898764766511766,0.0,0.0,0.0
16,per_pair,4,False,matched_sham,0,384,0.9811558481536556,0.9645726577199419,0.9938299667640687,0.007903247609629654,0.0005245079496201678,0.018476499669797294
16,per_pair,4,False,matched_sham,1,256,0.9748022290624485,0.9546645822955285,0.9892713633386854,0.01786757240066482,0.00410375003797423,0.038047571565282406
16,per_pair,4,False,matched_sham,2,128,0.9757950940719037,0.9626979166797862,0.9873555718332091,0.012748967349971621,0.0034520393351499526,0.02347818383800244
16,per_pair,4,False,matched_sham,3,0,0.9912755480125264,0.985470416914254,0.9955514905800197,0.0,0.0,0.0
16,per_pair,16,False,baseline_high,0,1920,0.9486621703707856,0.9101745401285691,0.9787530166401345,0.04272481033366846,0.012865274679149285,0.08096285247306578
16,per_pair,16,False,baseline_high,1,1792,0.9072902912013735,0.8556922272405202,0.9509111847748599,0.08056844650297289,0.0357090491027812,0.13309766093913497
16,per_pair,16,False,baseline_high,2,1664,0.8848380444921893,0.8007204234433845,0.9480925914789218,0.09576799348218895,0.031254972622186,0.18056358618467142
16,per_pair,16,False,baseline_high,3,1536,0.9359752861965669,0.893882934583181,0.9678958660964014,0.049956076065163,0.018988317483449688,0.09067406976438082
16,per_pair,16,False,baseline_high,4,1408,0.9135268287190074,0.8672149399983805,0.9534170894344325,0.06990497999022317,0.03200122730685319,0.1143385397589866
16,per_pair,16,False,baseline_high,5,1280,0.9399836928123012,0.9070990532444285,0.9666029966106658,0.04620854128989781,0.020138691842382084,0.07875451546019693
16,per_pair,16,False,baseline_high,6,1152,0.9262171163755445,0.8817464495252421,0.962437441222973,0.054236531801610734,0.019002039096392993,0.09758656648524902
16,per_pair,16,False,baseline_high,7,1024,0.9025991011453284,0.8454810326834679,0.9506981160906608,0.07687387811702882,0.03115575006158253,0.13115754299643634
16,per_pair,16,False,baseline_high,8,896,0.9332003436063956,0.8917148111874454,0.9654994811492866,0.04415072855653183,0.01694112350633925,0.07930751412451931
16,per_pair,16,False,baseline_high,9,768,0.9557150131740886,0.9101089635278017,0.9839504834059812,0.029273670877850766,0.004780079480256382,0.06799732165335154
16,per_pair,16,False,baseline_high,10,640,0.9557185363184312,0.9289805000311299,0.9767470723504915,0.027398892650082246,0.00805346821256835,0.05203296597277439
16,per_pair,16,False,baseline_high,11,512,0.9310968433168844,0.8646207843947971,0.9781172424488674,0.03962253909038381,0.004181819663047467,0.08661247384730882
16,per_pair,16,False,baseline_high,12,384,0.9634299820850472,0.9349826323843032,0.9847551050565855,0.022081128483822727,0.002972105761096892,0.04746019827835413
16,per_pair,16,False,baseline_high,13,256,0.9722105779746463,0.9610664754185917,0.9822496408058637,0.010882747679896401,0.004279038616901397,0.01828703646644094
16,per_pair,16,False,baseline_high,14,128,0.9708413929756179,0.9556802425633667,0.9834898694266412,0.00939000232580329,0.0027523736657718806,0.017323063766743266
16,per_pair,16,False,baseline_high,15,0,0.9839192849093376,0.9776904430500912,0.9895497663908033,0.0,0.0,0.0
16,per_pair,16,False,ordinary,0,1920,0.9367879044508499,0.8947729636486813,0.9721410958570346,0.05589330103412022,0.02001522040699584,0.09890953508364098
16,per_pair,16,False,ordinary,1,1792,0.9030736726669981,0.8596889612841522,0.9424687900373766,0.08793705544564269,0.048101203865379236,0.1318786508199869
16,per_pair,16,False,ordinary,2,1664,0.8829528068230726,0.8070217878860263,0.944165982974167,0.10201092253197552,0.03988392104734329,0.17787461657663045
16,per_pair,16,False,ordinary,3,1536,0.9454138344889539,0.894895655220388,0.9814484485510349,0.04491581817722274,0.010403770972758061,0.0939445851779707
16,per_pair,16,False,ordinary,4,1408,0.9205526280617428,0.8767139233926587,0.9578260515159592,0.06595739656056236,0.03210890011167032,0.10629078680480532
16,per_pair,16,False,ordinary,5,1280,0.9448411015120478,0.9110145894309645,0.969466462304367,0.04421850399316155,0.02185552422142901,0.07668893327908428
16,per_pair,16,False,ordinary,6,1152,0.9361592951622564,0.8937583039294638,0.9709900553967747,0.049114452420179755,0.014992593228478216,0.08996119653407098
16,per_pair,16,False,ordinary,7,1024,0.9119295285822814,0.8480834758407665,0.9617114026654944,0.0759728497590137,0.027242731468185725,0.1394874804493862
16,per_pair,16,False,ordinary,8,896,0.9377844802309516,0.8919453129599574,0.9739765571058425,0.04513586575562787,0.013622912864672277,0.0850228966049351
16,per_pair,16,False,ordinary,9,768,0.9428298495145953,0.875938374921417,0.9839964067164633,0.04493524951280579,0.00933603943324379,0.10160061273301886
16,per_pair,16,False,ordinary,10,640,0.9432357389019982,0.9008270996090855,0.9735387271962399,0.04049355935990189,0.012858502002611181,0.07994621862266639
16,per_pair,16,False,ordinary,11,512,0.9199836775030773,0.849985286484295,0.9726868059190819,0.045286199616533185,0.012641220763806997,0.08643174917425792
16,per_pair,16,False,ordinary,12,384,0.9622823399360917,0.9202708565837824,0.9869197567351666,0.022483747916258453,-0.0005905484693448219,0.060573554014585695
16,per_pair,16,False,ordinary,13,256,0.9721504760708459,0.949167518847056,0.9876845798801482,0.017078733602683378,0.004337890643935886,0.0380782323941891
16,per_pair,16,False,ordinary,14,128,0.9810318433754958,0.9709896013021914,0.9893384936233517,0.00659089055313065,0.0028938979000628635,0.010654212910898384
16,per_pair,16,False,ordinary,15,0,0.9886788261492798,0.982868849049587,0.9934099086333722,0.0,0.0,0.0
16,per_pair,16,False,homeostasis,0,1920,0.9383443252397776,0.8850975757961138,0.977017693408506,0.05403797304539463,0.015267837132642523,0.10695593403862108
16,per_pair,16,False,homeostasis,1,1792,0.8955142511787066,0.8227770246827164,0.9534826230882343,0.09746048002055474,0.03879800930953001,0.17093488744139154
16,per_pair,16,False,homeostasis,2,1664,0.8977719307741,0.81259183966049,0.959456082397629,0.09176522766214879,0.029706911550537545,0.1774440909953928
16,per_pair,16,False,homeostasis,3,1536,0.9350840317886249,0.8879979163609825,0.9738674309011841,0.054073250951097086,0.01936092985927015,0.0964203709594258
16,per_pair,16,False,homeostasis,4,1408,0.8998563786537863,0.8490403896352764,0.9448794102667072,0.08845087216363455,0.04344619683482513,0.13981522570940724
16,per_pair,16,False,homeostasis,5,1280,0.9153143169918843,0.8653933758257676,0.9539021615898214,0.07600845413328271,0.03792947148711011,0.12552578094551145
16,per_pair,16,False,homeostasis,6,1152,0.9248549106749628,0.8830772501979227,0.9602546610060361,0.06261868244081542,0.02754377902396767,0.10364676820298174
16,per_pair,16,False,homeostasis,7,1024,0.8996493907906187,0.8352146810248424,0.9518754856269267,0.08662341869025457,0.03523765945265042,0.1510644779945936
16,per_pair,16,False,homeostasis,8,896,0.9363294159993437,0.8953704152491548,0.9694430766632405,0.04853469209448915,0.019403311460525062,0.0844836714009367
16,per_pair,16,False,homeostasis,9,768,0.9581727865831398,0.9106961905188647,0.9890380889238825,0.03435544537417693,0.00735021183050853,0.07525902890725006
16,per_pair,16,False,homeostasis,10,640,0.9565550229232507,0.9270945365347784,0.9808243600243071,0.033590755151179194,0.012460684951810923,0.059030381917849185
16,per_pair,16,False,homeostasis,11,512,0.9228170757443154,0.8450996599986371,0.9796941173676065,0.03815897734084375,0.003069462391364124,0.08355389866786227
16,per_pair,16,False,homeostasis,12,384,0.9676530002614419,0.9370902530380801,0.9875251880333317,0.020164800126918028,0.0005003032109834561,0.049507531044042104
16,per_pair,16,False,homeostasis,13,256,0.9783490531351583,0.9606825557551094,0.9900383236217679,0.012247895755743804,0.002847761988579497,0.026757313632661425
16,per_pair,16,False,homeostasis,14,128,0.982913885573853,0.9700931823080555,0.9927011297213685,0.007618648016465186,0.0017652089427758076,0.01500281311971553
16,per_pair,16,False,homeostasis,15,0,0.9898362669366074,0.9851679710160703,0.9939231614507877,0.0,0.0,0.0
16,per_pair,16,False,sham,0,1920,0.9302747486553585,0.8825018185254725,0.9677551415738272,0.05878434710792685,0.018685752634766555,0.10780156886731325
16,per_pair,16,False,sham,1,1792,0.9031909296949779,0.8551639202159937,0.9456203480180514,0.08947887176813533,0.04597108324131762,0.13869088285733566
16,per_pair,16,False,sham,2,1664,0.899155881085206,0.8148940168207699,0.9606650052624037,0.08938818033666908,0.026416950775165145,0.17460669871119702
16,per_pair,16,False,sham,3,1536,0.9328329050999565,0.8872382574396511,0.9690175822055751,0.05844264291256986,0.02458922458525911,0.10212764628788754
16,per_pair,16,False,sham,4,1408,0.9010483961822505,0.8364224601085211,0.9517371005425709,0.08584352456156674,0.0353656773323512,0.15082103472237246
16,per_pair,16,False,sham,5,1280,0.9312059077942889,0.886475689540894,0.9647315117431546,0.05925454055148351,0.0260308454444076,0.10387885963290419
16,per_pair,16,False,sham,6,1152,0.9337552731369806,0.8948364166741504,0.9653689399464173,0.05385621730711518,0.02186205867537437,0.09365169611460394
16,per_pair,16,False,sham,7,1024,0.891547306893331,0.8199307750445595,0.9511850313203104,0.09730310664126994,0.03952812369007002,0.16719829957884388
16,per_pair,16,False,sham,8,896,0.9405978537694898,0.9071494718231102,0.9692090670093785,0.04558830861627941,0.0202636024259774,0.07534514562464932
16,per_pair,16,False,sham,9,768,0.9466004600977342,0.8809956502398057,0.9874550737583849,0.04208861095307937,0.008243543277509946,0.09463267701655383
16,per_pair,16,False,sham,10,640,0.9597050335539136,0.937247365533391,0.9795887124160751,0.030486107540855262,0.013158374216671128,0.05006724806510161
16,per_pair,16,False,sham,11,512,0.924908879321945,0.8541419430368674,0.9781900886580163,0.048628028266083125,0.005695037270019037,0.10570986944669424
16,per_pair,16,False,sham,12,384,0.9622943596030064,0.9307241098384974,0.9860188171117122,0.025609092480270306,0.0035292150516679196,0.05457328369025738
16,per_pair,16,False,sham,13,256,0.9788145618755181,0.9609336046999151,0.9910630310769853,0.012023027302600497,0.002915901375917914,0.02695024375415898
16,per_pair,16,False,sham,14,128,0.9851544293551578,0.9746854776767054,0.9923645864722621,0.005719263752674129,0.001663631499697132,0.01090404178166201
16,per_pair,16,False,sham,15,0,0.9897783232882881,0.9847295015941284,0.9939737399173785,0.0,0.0,0.0
16,per_pair,16,False,random_ordinary,0,1920,0.9296107421067044,0.889243125972048,0.9621843283536732,0.06323855273459716,0.03039522405075785,0.10400007110720129
16,per_pair,16,False,random_ordinary,1,1792,0.9184731454491519,0.8770341725848939,0.9541341114766153,0.07178101701887518,0.03740202340154884,0.11137753350477032
16,per_pair,16,False,random_ordinary,2,1664,0.9103054270167856,0.8742721422879762,0.9432861328972796,0.07453621851773994,0.04097701945558233,0.11147467927678519
16,per_pair,16,False,random_ordinary,3,1536,0.904126086174078,0.83205241605832,0.9621319811296277,0.08399951019028497,0.027491852694635617,0.15472270688860582
16,per_pair,16,False,random_ordinary,4,1408,0.9133416207122401,0.8674104284213319,0.9523129706558809,0.07261330502807183,0.03457749959104281,0.1173509785608508
16,per_pair,16,False,random_ordinary,5,1280,0.9401911041153115,0.909904922443818,0.9655436806116631,0.0500799067595594,0.02508621075764566,0.07981148123991609
16,per_pair,16,False,random_ordinary,6,1152,0.9160720676112346,0.8782587948689391,0.9486381097859196,0.06964199100571113,0.03726322232247245,0.1075250742478304
16,per_pair,16,False,random_ordinary,7,1024,0.9116307385577075,0.8675717915243818,0.9502847479290322,0.07516059602743014,0.03974383692155677,0.11569001095597033
16,per_pair,16,False,random_ordinary,8,896,0.9133386170266689,0.8677727757778056,0.9517927230231615,0.07043289610994004,0.034082953020668244,0.11439551921462408
16,per_pair,16,False,random_ordinary,9,768,0.9761952005414556,0.965139207272396,0.9856410115690906,0.013728004199777677,0.008003475402165382,0.019825451922057716
16,per_pair,16,False,random_ordinary,10,640,0.9604184793760379,0.9363558581516453,0.9802153961895206,0.026776750304074472,0.008303601830740907,0.049730253560953036
16,per_pair,16,False,random_ordinary,11,512,0.948445368068144,0.9072840856598858,0.9812030036914628,0.033153615998753126,0.008890562071990104,0.0647619420179855
16,per_pair,16,False,random_ordinary,12,384,0.9746640979178096,0.9600020022442622,0.9867785124494562,0.012995115251570604,0.0035873170697468346,0.024147068557187058
16,per_pair,16,False,random_ordinary,13,256,0.9800665561861123,0.9713666400072226,0.9873483853589684,0.01181856049510691,0.006296990289979295,0.018414044582106392
16,per_pair,16,False,random_ordinary,14,128,0.9841762966238928,0.9762098199322736,0.9907042940364468,0.00403947218779227,0.0011562591800831532,0.00727645184824857
16,per_pair,16,False,random_ordinary,15,0,0.9891665977842695,0.9845929331148492,0.992963546879839,0.0,0.0,0.0
16,per_pair,16,False,random_homeostasis,0,1920,0.9179724478218332,0.8786148452507175,0.9509152591751716,0.06847816701043002,0.03190480979997763,0.11069783522545575
16,per_pair,16,False,random_homeostasis,1,1792,0.9021710193138471,0.8479851475717396,0.949821946244608,0.09464549203635769,0.04741213844610131,0.14843842021946538
16,per_pair,16,False,random_homeostasis,2,1664,0.8806786500903215,0.8208665095922677,0.9332972641584194,0.11011200661412836,0.06090401820335741,0.16631319429300645
16,per_pair,16,False,random_homeostasis,3,1536,0.9247515351950767,0.8743134228272522,0.9646453468557263,0.07058003858285705,0.03167624436930937,0.12061491265696987
16,per_pair,16,False,random_homeostasis,4,1408,0.9055480470681577,0.8528634849768237,0.9462184735482494,0.0895052451617449,0.048424825084261,0.14227443344351837
16,per_pair,16,False,random_homeostasis,5,1280,0.9240836720815641,0.8865475983095649,0.9572349824668309,0.07278165569088467,0.040352651385633605,0.10920027870713125
16,per_pair,16,False,random_homeostasis,6,1152,0.9267183928590071,0.891660119431096,0.9579167178082005,0.06927151319252088,0.03861162669318279,0.10363425514704051
16,per_pair,16,False,random_homeostasis,7,1024,0.9068656014680592,0.8536873441409623,0.9523176261391806,0.0787284704963865,0.03858896469959184,0.12701404833517352
16,per_pair,16,False,random_homeostasis,8,896,0.9474819744230626,0.9227820320916205,0.9693524958784172,0.043765936849130015,0.02321826220748873,0.0677587785298486
16,per_pair,16,False,random_homeostasis,9,768,0.9670767245851938,0.9394594927302579,0.9880484983371299,0.024029912516056556,0.009842933994274158,0.0413808008521389
16,per_pair,16,False,random_homeostasis,10,640,0.9716281403543049,0.9488921658682185,0.9883247978896883,0.024269065780786553,0.009136849714437772,0.04461473928748836
16,per_pair,16,False,random_homeostasis,11,512,0.918973445820139,0.8353158046381051,0.9762509440637192,0.04393525262695913,0.013478720169715281,0.087537092055449
