overlap,regime,load,family,pair,subsequent_pairs,subsequent_presentations,retention,forgetting,forgetting_lower95,forgetting_upper95
2,total,8,direct,0,7,448,0.9347790437575845,0.061873005865609856,0.021274789943938652,0.12418794921587964
2,total,8,direct,1,6,384,0.904743527830531,0.07127321829565104,0.020919308924673495,0.13381376854856697
2,total,8,direct,2,5,320,0.9184111051759919,0.062371819255242836,0.011324471640255733,0.12550026231917347
2,total,8,direct,3,4,256,0.9301974921629643,0.029005326127709587,-0.016301818139443095,0.09073641788177661
2,total,8,direct,4,3,192,0.9586983249130361,0.011796487179286181,-0.02422815743131055,0.04479208217544718
2,total,8,direct,5,2,128,0.9385926445440675,0.044934111567478896,0.012558170911231405,0.09697761740389352
2,total,8,direct,6,1,64,0.9806194570672548,0.006099072864141131,-0.002504114412800287,0.015670441218880646
2,total,8,direct,7,0,0,0.9784796422752459,0.0,0.0,0.0
2,total,8,random4,0,7,448,0.6419243760608456,0.34804872326834924,0.2736401900156157,0.4267243888462506
2,total,8,random4,1,6,384,0.7394868596514703,0.20824284064453596,0.14716278481560863,0.27368855742633796
2,total,8,random4,2,5,320,0.6693801631974183,0.30914677783687694,0.22400077618198902,0.39694056253262827
2,total,8,random4,3,4,256,0.7968330638523415,0.15918130385367932,0.09052618503200736,0.23094081055992363
2,total,8,random4,4,3,192,0.7841732429263633,0.17571474143898302,0.0934085444584601,0.26341443133799314
2,total,8,random4,5,2,128,0.8286928947035931,0.15503623856534055,0.10026147108465686,0.21549544713674004
2,total,8,random4,6,1,64,0.9505487400045759,0.036452323390820614,0.015350692506524129,0.06330182135898235
2,total,8,random4,7,0,0,0.97213685774067,0.0,0.0,0.0
2,total,8,random6,0,7,448,0.7843221058283041,0.2088088497460909,0.1430452090657077,0.27795899508997435
2,total,8,random6,1,6,384,0.7983728456793511,0.16338828377557052,0.113202503839067,0.21517299707782325
2,total,8,random6,2,5,320,0.8019071368101789,0.18768507373584364,0.12514731658266307,0.25365603073037823
2,total,8,random6,3,4,256,0.8761172526221475,0.08416052706787783,0.03496897758080552,0.13762978276060947
2,total,8,random6,4,3,192,0.8749799757383325,0.10790880903473021,0.061026392161884435,0.15824845610969193
2,total,8,random6,5,2,128,0.8435919780777041,0.12959665374541052,0.07150832454549248,0.1992269094753413
2,total,8,random6,6,1,64,0.9637913799332529,0.02648694145723593,0.0068144592152174655,0.05108839023945281
2,total,8,random6,7,0,0,0.9773468905836056,0.0,0.0,0.0
2,total,8,oracle,0,7,448,0.9970482588760894,0.0,0.0,0.0
2,total,8,oracle,1,6,384,0.9944486921827491,0.0,0.0,0.0
2,total,8,oracle,2,5,320,0.9967947258723464,0.0,0.0,0.0
2,total,8,oracle,3,4,256,0.9943182429464446,0.0,0.0,0.0
2,total,8,oracle,4,3,192,0.9889044197719414,0.0,0.0,0.0
2,total,8,oracle,5,2,128,0.9946449700375164,0.0,0.0,0.0
2,total,8,oracle,6,1,64,0.9975974097718346,0.0,0.0,0.0
2,total,8,oracle,7,0,0,0.9944917427140291,0.0,0.0,0.0
2,total,16,native4,0,15,480,0.5043862296472633,0.4881529357980338,0.36028355673009665,0.615955049266428
2,total,16,native4,1,14,448,0.6358844640763106,0.3240557363408364,0.21209207623502307,0.4432197135354645
2,total,16,native4,2,13,416,0.5742128691714232,0.40704828459754405,0.2807047231263465,0.5380487851633824
2,total,16,native4,3,12,384,0.6472464152808435,0.33084391391947554,0.21056109680777108,0.4590953409248363
2,total,16,native4,4,11,352,0.5836812502753868,0.3981948244126605,0.26450771849062493,0.5323427589100763
